620,16854
621,16447
622,16743
623,16818
624,16496
625,16581
626,16693
627,16838
628,16780
629,16480
630,16462
631,16656
632,16530
633,16828
634,16540
635,16608
636,16696
637,16457
638,16713
639,16746
640,16699
641,16657
642,16685
643,16631
644,16477
645,16841
646,16560
647,16587
648,16613
649,16588
650,16419
651,16787
652,16599
653,16669
654,16919
655,16558
656,16657
657,16855
658,16808
659,16484
660,16597
661,16639
662,16822
663,16653
664,16748
665,16849
666,16650
667,16846
668,16512
669,16917
670,16695
671,16557
672,16772
673,16602
674,16707
675,16727
676,16624
677,16845
678,16990
679,16496
680,16470
681,16551
682,16641
683,16536
684,16560
685,16733
686,16642
687,16801
688,16695
689,16637
690,16593
691,16549
692,16600
693,16621
694,16768
695,16852
696,16534
697,16711
698,16598
699,16810
700,16721
701,16574
702,16681
703,16665
704,16667
705,16730
706,16751
707,16906
708,16455
709,16598
710,16530
711,16627
712,16559
713,16414
714,16682
715,16753
716,16512
717,16607
718,16521
719,16751
720,16745
721,16764
722,16705
723,16713
724,16607
725,16803
726,16466
727,16618
728,16605
729,16513
730,16808
731,16578
732,16578
733,16680
734,16755
735,16789
736,16574
737,16607
738,16713
739,16706
740,16771
741,16636
742,16762
743,16795
744,16552
745,16884
746,16701
747,16578
748,16426
749,16628
750,16938
751,16702
752,16520
753,16542
754,16617
755,16779
756,16602
757,16560
758,16566
759,16612
760,16867
761,16950
762,16568
763,16474
764,16869
765,16760
766,16661
767,16809
768,16835
769,16498
770,16833
771,16844
772,16469
773,16527
774,16588
775,16865
776,16681
777,16634
778,16709
779,16616
780,16747
781,16710
782,16497
783,16616
784,16599
785,16476
786,16680
787,16477
788,16731
789,16722
790,16548
791,16669
792,16638
793,16708
794,16694
795,16613
796,16610
797,16748
798,16660
799,16549
800,16514
801,16680
802,16806
803,16664
804,16811
805,16695
806,16701
807,16591
808,16405
809,16678
810,16741
811,16673
812,16803
813,16797
814,16725
815,16564
816,16727
817,16735
818,16668
819,16772
820,16510
821,16784
822,16740
823,16783
824,16671
825,16785
826,16512
827,16603
828,16729
829,16638
830,16538
831,16663
832,16752
833,16745
834,16709
835,16645
836,16547
837,16827
838,16720
839,16768
840,16727
841,16592
842,16782
843,16786
844,16708
845,16581
846,16649
847,16740
848,16744
849,16478
850,16830
851,16681
852,16681
853,16678
854,16682
855,16702
856,16477
857,16634
858,16430
859,16496
860,16479
861,16669
862,16681
863,16862
864,16612
865,16751
866,16736
867,16656
868,16714
869,16393
870,16711
871,16738
872,16620
873,16805
874,16618
875,16506
876,16509
877,16476
878,16662
879,17036
880,16684
881,16762
882,16763
883,16665
884,16647
885,16826
886,16555
887,16561
888,16600
889,16763
890,16700
891,16693
892,16550
893,16636
894,16682
895,16834
896,16667
897,16879
898,16591
899,16877
900,16739
901,16685
902,16459
903,16564
904,16705
905,16887
906,16814
907,16513
908,16602
909,16668
910,16718
911,16696
912,16610
913,16598
914,16756
915,16490
916,16596
917,16480
918,16655
919,16809
920,16733
921,16743
922,16694
923,16914
924,16710
925,16650
926,16614
927,16607
928,16643
929,16666
930,16692
931,16688
932,16684
933,16783
934,16651
935,16829
936,16595
937,16600
938,16646
939,16670
940,16617
941,16917
942,16560
943,16704
944,16670
945,16660
946,16738
947,16769
948,16682
949,16864
950,16668
951,16763
952,16840
953,16846
954,16637
955,16759
956,16652
957,16648
958,16451
959,16837
960,16669
961,16663
962,16675
963,16648
964,16633
965,16609
966,16518
967,16698
968,16688
969,16763
970,16503
971,16949
972,16518
973,16587
974,16436
975,16536
976,16639
977,16708
978,16573
979,16739
980,16612
981,16692
982,16839
983,16642
984,16841
985,16706
986,16626
987,16718
988,16534
989,16720
990,16490
991,16820
992,16586
993,16678
994,16523
995,16600
996,16655
997,16557
998,16646
999,16674
1000,16683
1001,16619
1002,16845
1003,16759
1004,16728
1005,16682
1006,16474
1007,16969
1008,16601
1009,16734
1010,16634
1011,16626
1012,16743
1013,16692
1014,16647
1015,16686
1016,16629
1017,16675
1018,16553
1019,16619
1020,16642
1021,16586
1022,16780
1023,16674
1024,16619
1025,16520
1026,16784
1027,16753
1028,16979
1029,16676
1030,16623
1031,16602
1032,16793
1033,16713
1034,16637
1035,16679
1036,16531
1037,16641
1038,16678
1039,16447
1040,16588
1041,16676
1042,16695
1043,16628
1044,16699
1045,16523
1046,16532
1047,16525
1048,16557
1049,16712
1050,16545
1051,16621
1052,16481
1053,16758
1054,16574
1055,16581
1056,16601
1057,16461
1058,16513
1059,16994
1060,16593
1061,16686
1062,16596
1063,16705
1064,16543
1065,16672
1066,16641
1067,16744
1068,16691
1069,16689
1070,16628
1071,16735
1072,16892
1073,16460
1074,16591
1075,16687
1076,16734
1077,16605
1078,16763
1079,16623
1080,16522
1081,16650
1082,16563
1083,16547
1084,16858
1085,16737
1086,16846
1087,16724
1088,16854
1089,16707
1090,16591
1091,16532
1092,16520
1093,16724
1094,16709
1095,16602
1096,16884
1097,16790
1098,16704
1099,16618
1100,16712
1101,16676
1102,16867
1103,16568
1104,16650
1105,16670
1106,17069
1107,16505
1108,16652
1109,16584
1110,16738
1111,16859
1112,16718
1113,16638
1114,16612
1115,16617
1116,16608
1117,16672
1118,16669
1119,16740
1120,16983
1121,16683
1122,16510
1123,16701
1124,16539
1125,16546
1126,16835
1127,16580
1128,16668
1129,16691
1130,16671
1131,16698
1132,16575
1133,16611
1134,16627
1135,16808
1136,16723
1137,16710
1138,16624
1139,16749
1140,16689
1141,16670
1142,16732
1143,16781
1144,16484
1145,16721
1146,16761
1147,16754
1148,16473
1149,16653
1150,16647
1151,16813
1152,16556
1153,16752
1154,16644
1155,16767
1156,16604
1157,16577
1158,16635
1159,16712
1160,16710
1161,16860
1162,16815
1163,16686
1164,16574
1165,16722
1166,16613
1167,16542
1168,16748
1169,16756
1170,16565
1171,16710
1172,16644
1173,16381
1174,16598
1175,16718
1176,16760
1177,16685
1178,16900
1179,16591
1180,16600
1181,16795
1182,16632
1183,16730
1184,16565
1185,16743
1186,16591
1187,16774
1188,16715
1189,16596
1190,16829
1191,16647
1192,16668
1193,16449
1194,16724
1195,16596
1196,16785
1197,16723
1198,16444
1199,16709
1200,16641
1201,16812
1202,16568
1203,16561
1204,16632
1205,16777
1206,16644
1207,16784
1208,16608
1209,16654
1210,16577
1211,16614
1212,16677
1213,16615
1214,16729
1215,16553
1216,16780
1217,16650
1218,16737
1219,16623
1220,16717
1221,16741
1222,16519
1223,16614
1224,16483
1225,16583
1226,16553
1227,16634
1228,16433
1229,16401
1230,17004
1231,16655
1232,16741
1233,16646
1234,16504
1235,16829
1236,16759
1237,16702
1238,16561
1239,16520
1240,16595
1241,16552
1242,16703
1243,16663
1244,16838
1245,16708
1246,16764
1247,16684
1248,16553
1249,16592
1250,16657
1251,16524
1252,16594
1253,16562
1254,16992
1255,16629
1256,16835
1257,16749
1258,16654
1259,16823
1260,16684
1261,16565
1262,16833
1263,16697
1264,16672
1265,16603
1266,16370
1267,16677
1268,16615
1269,16614
1270,16686
1271,16646
1272,16712
1273,16549
1274,16536
1275,16830
1276,16660
1277,16728
1278,16707
1279,16666
1280,16707
1281,16509
1282,16727
1283,16610
1284,16596
1285,16491
1286,16662
1287,16743
1288,16730
1289,16586
1290,16522
1291,16663
1292,16699
1293,16568
1294,16747
1295,16710
1296,16730
1297,16726
1298,16579
1299,16948
1300,16642
1301,16466
1302,16666
1303,16737
1304,16696
1305,16602
1306,16685
1307,16898
1308,16694
1309,16593
1310,16649
1311,16865
1312,16661
1313,16704
1314,16559
1315,16881
1316,16596
1317,16546
1318,16665
1319,16835
1320,16850
1321,16877
1322,16787
1323,16542
1324,16743
1325,16639
1326,16768
1327,16502
1328,16402
1329,16645
1330,16753
1331,16788
1332,16689
1333,16768
1334,16608
1335,16702
1336,16726
1337,16689
1338,16715
1339,16596
1340,16791
1341,16738
1342,16645
1343,16740
1344,16777
1345,16736
1346,16887
1347,16310
1348,16491
1349,16688
1350,16487
1351,16522
1352,16586
1353,16766
1354,16794
1355,16673
1356,16587
1357,16496
1358,16660
1359,16843
1360,16875
1361,16578
1362,16709
1363,16664
1364,16693
1365,17080
1366,16747
1367,16713
1368,16525
1369,16715
1370,16691
1371,16566
1372,16683
1373,16689
1374,16677
1375,16713
1376,16731
1377,16768
1378,16422
1379,16662
1380,16554
1381,16822
1382,16597
1383,16526
1384,16685
1385,16634
1386,16778
1387,16650
1388,16658
1389,16722
1390,16686
1391,16661
1392,16731
1393,16737
1394,16813
1395,16721
1396,16652
1397,16847
1398,16753
1399,16556
1400,16566
1401,16786
1402,16682
1403,16705
1404,16736
1405,16680
1406,16662
1407,16651
1408,16696
1409,16667
1410,16765
1411,16568
1412,16797
1413,16674
1414,16681
1415,16656
1416,16551
1417,16709
1418,16829
1419,16752
1420,16304
1421,16542
1422,16667
1423,16693
1424,16542
1425,16589
1426,16531
1427,16622
1428,16549
1429,16844
1430,16810
1431,16802
1432,16443
1433,16578
1434,16513
1435,16928
1436,16439
1437,16432
1438,16492
1439,16650
1440,16771
1441,16696
1442,16556
1443,16557
1444,16536
1445,16563
1446,16543
1447,16667
1448,16498
1449,16564
1450,16596
1451,16494
1452,16617
1453,16840
1454,16579
1455,16514
1456,16482
1457,16741
1458,16735
1459,16386
1460,16588
1461,16674
1462,16720
1463,16814
1464,16412
1465,16606
1466,16722
1467,16578
1468,16691
1469,16632
1470,16643
1471,16610
1472,16734
1473,16546
1474,16746
1475,16690
1476,16754
1477,16504
1478,16745
1479,16416
1480,16678
1481,16524
1482,16704
1483,16777
1484,16790
1485,16804
1486,16704
1487,16713
1488,16700
1489,16547
1490,16643
1491,16761
1492,16722
1493,16582
1494,16794
1495,16840
1496,16786
1497,16741
1498,16693
1499,16329
1500,16600
1501,16700
1502,16668
1503,16628
1504,16611
1505,16443
1506,16567
1507,16797
1508,16648
1509,16594
1510,16792
1511,16660
1512,16550
1513,16665
1514,16493
1515,16826
1516,16726
1517,16524
1518,16502
1519,16552
1520,16605
1521,16721
1522,16522
1523,16684
1524,16621
1525,16408
1526,16565
1527,16659
1528,16658
1529,16629
1530,16732
1531,16702
1532,16761
1533,16611
1534,16857
1535,16560
1536,16596
1537,16495
1538,16531
1539,16698
1540,16682
1541,16746
1542,16776
1543,16659
1544,16739
1545,16697
1546,16651
1547,16756
1548,16754
1549,16738
1550,16550
1551,16751
1552,16690
1553,16663
1554,16620
1555,16520
1556,16703
1557,16574
1558,16578
1559,16526
1560,16640
1561,16841
1562,16948
1563,16713
1564,16478
1565,16727
1566,16668
1567,16547
1568,16690
1569,16459
1570,16695
1571,16390
1572,16695
1573,16718
1574,16533
1575,16680
1576,16643
1577,16551
1578,16672
1579,16835
1580,16669
1581,16895
1582,16731
1583,16536
1584,16668
1585,16563
1586,16649
1587,16473
1588,16639
1589,16736
1590,16557
1591,16671
1592,16820
1593,16629
1594,16604
1595,16573
1596,16712
1597,16660
1598,16632
1599,16630
1600,16628
1601,16552
1602,16651
1603,16626
1604,16619
1605,16401
1606,16646
1607,16591
1608,16730
1609,16606
1610,16807
1611,16729
1612,16758
1613,16795
1614,16567
1615,16613
1616,16659
1617,16521
1618,16600
1619,16670
1620,16694
1621,16758
1622,16507
1623,16573
1624,16598
1625,16865
1626,16519
1627,16762
1628,16630
1629,16680
1630,16662
1631,16807
1632,16839
1633,16534
1634,16906
1635,16486
1636,16620
1637,16645
1638,16805
1639,16510
1640,16704
1641,16586
1642,16644
1643,16824
1644,16513
1645,16549
1646,17002
1647,16724
1648,16708
1649,16746
1650,16807
1651,16589
1652,16592
1653,16628
1654,16661
1655,16710
1656,16515
1657,16723
1658,16713
1659,16745
1660,16896
1661,16717
1662,16761
1663,16520
1664,16753
1665,16601
1666,16649
1667,16517
1668,16570
1669,16545
1670,16586
1671,16847
1672,16740
1673,16733
1674,16783
1675,16709
1676,16498
1677,16614
1678,16686
1679,16580
1680,16659
1681,16758
1682,16640
1683,16661
1684,16664
1685,16844
1686,16989
1687,16862
1688,16620
1689,16632
1690,16661
1691,16848
1692,16730
1693,16693
1694,16554
1695,16517
1696,16528
1697,16731
1698,16611
1699,16865
1700,16812
1701,16712
1702,16696
1703,16714
1704,16686
1705,16733
1706,16533
1707,16771
1708,16529
1709,16610
1710,16652
1711,16631
1712,16553
1713,16483
1714,16681
1715,16523
1716,16708
1717,16676
1718,16726
1719,16661
1720,16660
1721,16816
1722,16464
1723,16619
1724,16733
1725,16779
1726,16578
1727,16582
1728,16914
1729,16646
1730,16592
1731,16703
1732,16579
1733,16635
1734,16656
1735,16599
1736,16564
1737,16575
1738,16688
1739,16350
1740,16810
1741,16486
1742,16602
1743,16678
1744,16653
1745,16783
1746,16600
1747,16501
1748,16759
1749,16700
1750,16648
1751,16417
1752,16726
1753,16715
1754,16598
1755,16493
1756,16783
1757,16649
1758,16789
1759,16580
1760,16908
1761,16774
1762,16676
1763,16599
1764,16706
1765,16737
1766,16612
1767,16707
1768,16789
1769,16663
1770,16582
1771,16628
1772,16475
1773,16511
1774,16665
1775,16614
1776,16545
1777,16559
1778,16640
1779,16528
1780,16563
1781,16690
1782,16763
1783,16675
1784,16711
1785,16493
1786,16720
1787,16785
1788,16646
1789,16624
1790,16821
1791,16795
1792,16856
1793,16720
1794,16635
1795,16548
1796,16747
1797,16615
1798,16870
1799,16735
1800,16610
1801,16645
1802,16901
1803,16726
1804,16392
1805,16600
1806,16638
1807,16807
1808,16585
1809,16465
1810,16845
1811,16714
1812,16615
1813,16803
1814,16695
1815,16486
1816,16701
1817,16734
1818,16748
1819,16671
1820,16774
1821,16483
1822,16809
1823,16770
1824,16416
1825,16502
1826,16569
1827,16911
1828,16545
1829,16667
1830,16812
1831,16652
1832,16690
1833,16753
1834,16650
1835,16705
1836,16446
1837,16530
1838,16661
1839,16615
1840,16576
1841,16515
1842,16604
1843,16701
1844,16914
1845,16340
1846,16624
1847,16797
1848,16702
1849,16595
1850,16801
1851,16597
1852,16637
1853,16849
1854,16528
1855,16750
1856,16571
1857,16712
1858,16679
1859,16700
1860,16681
1861,16634
1862,16549
1863,16634
1864,16591
1865,16767
1866,16578
1867,16600
1868,16613
1869,16617
1870,16673
1871,16491
1872,16550
1873,16617
1874,16703
1875,16713
1876,16572
1877,16582
1878,16702
1879,16558
1880,16674
1881,16556
1882,16710
1883,16710
1884,16745
1885,16840
1886,16781
1887,16619
1888,16606
1889,16644
1890,16830
1891,16598
1892,16538
1893,16672
1894,16720
1895,16571
1896,16707
1897,16653
1898,16615
1899,16879
1900,16849
1901,16822
1902,16509
1903,16495
1904,16498
1905,16708
1906,16489
1907,16573
1908,16819
1909,16808
1910,16748
1911,16753
1912,16585
1913,16716
1914,16618
1915,16533
1916,16577
1917,16782
1918,16559
1919,16794
1920,16673
1921,16657
1922,16613
1923,16675
1924,16718
1925,16592
1926,16683
1927,16705
1928,16882
1929,16570
1930,16582
1931,16644
1932,16665
1933,16589
1934,16610
1935,16648
1936,16596
1937,16536
1938,16688
1939,16632
1940,16706
1941,16681
1942,16733
1943,16703
1944,16659
1945,16762
1946,16775
1947,16749
1948,16658
1949,16453
1950,16836
1951,16651
1952,16799
1953,16611
1954,16843
1955,16737
1956,16792
1957,16586
1958,16655
1959,16671
1960,16409
1961,16662
1962,16580
1963,16801
1964,16766
1965,16572
1966,16442
1967,16851
1968,16643
1969,16527
1970,16431
1971,16583
1972,16539
1973,16631
1974,16544
1975,16752
1976,16676
1977,16681
1978,16575
1979,16609
1980,16732
1981,16415
1982,16594
1983,16585
1984,16718
1985,16670
1986,16627
1987,16794
1988,16655
1989,16593
1990,16553
1991,16651
1992,16635
1993,16500
1994,16761
1995,16391
1996,16837
1997,16749
1998,16687
1999,16661
2000,16504
2001,16537
2002,16667
2003,16554
2004,16716
2005,16690
2006,16572
2007,16833
2008,16801
2009,16599
2010,16458
2011,16649
2012,16974
2013,16797
2014,16800
2015,16639
2016,16919
2017,16688
2018,16695
2019,16654
2020,16524
2021,16441
2022,16525
2023,16654
2024,16630
2025,16750
2026,16732
2027,16708
2028,16466
2029,16584
2030,16657
2031,16619
2032,16421
2033,16690
2034,16815
2035,16730
2036,16875
2037,16575
2038,16583
2039,16571
2040,16632
2041,16616
2042,16557
2043,16712
2044,16689
2045,16625
2046,16740
2047,16656
2048,16728
2049,16689
2050,16705
2051,16606
2052,16695
2053,16707
2054,16785
2055,16737
2056,16700
2057,16717
2058,16704
2059,16654
2060,16386
2061,16866
2062,16609
2063,16783
2064,16588
2065,16683
2066,16625
2067,16635
2068,16650
2069,16570
2070,16587
2071,16888
2072,16547
2073,16731
2074,16656
2075,16738
2076,16467
2077,16719
2078,16598
2079,16732
2080,16697
2081,16622
2082,16735
2083,16688
2084,16649
2085,16621
2086,16750
2087,16818
2088,16808
2089,16608
2090,16655
2091,16605
2092,16458
2093,16678
2094,16686
2095,17012
2096,16697
2097,16754
2098,16426
2099,16634
2100,16507
2101,16635
2102,16728
2103,16528
2104,16517
2105,16595
2106,16577
2107,16551
2108,16750
2109,16768
2110,16669
2111,16508
2112,16831
2113,16533
2114,16399
2115,16750
2116,16496
2117,16664
2118,16476
2119,16668
2120,16741
2121,16506
2122,16673
2123,16674
2124,16669
2125,16650
2126,16679
2127,16873
2128,16690
2129,16669
2130,16627
2131,16584
2132,16595
2133,16810
2134,16602
2135,16560
2136,16669
2137,16758
2138,16637
2139,16649
2140,16510
2141,16658
2142,16554
2143,16595
2144,16748
2145,16563
2146,16539
2147,16903
2148,16505
2149,16724
2150,16779
2151,16598
2152,16736
2153,16851
2154,16589
2155,16623
2156,16758
2157,16467
2158,16754
2159,16769
2160,16550
2161,16829
2162,16664
2163,16711
2164,16761
2165,16679
2166,16658
2167,16528
2168,16685
2169,16660
2170,16663
2171,16829
2172,16725
2173,16755
2174,16498
2175,16866
2176,16580
2177,16805
2178,16661
2179,16536
2180,16883
2181,16754
2182,16546
2183,16599
2184,16743
2185,16585
2186,16551
2187,16737
2188,16834
2189,16574
2190,16691
2191,16802
2192,16516
2193,16662
2194,16695
2195,16696
2196,16419
2197,16664
2198,16556
2199,16757
2200,16703
2201,16610
2202,16619
2203,16427
2204,16895
2205,16492
2206,16728
2207,16720
2208,16665
2209,16984
2210,16565
2211,16777
2212,16719
2213,16686
2214,16828
2215,16594
2216,16486
2217,16412
2218,16743
2219,16683
2220,16775
2221,16657
2222,16644
2223,16531
2224,16462
2225,16491
2226,16643
2227,16664
2228,16675
2229,16512
2230,16750
2231,16380
2232,16509
2233,16633
2234,16725
2235,16680
2236,16580
2237,16695
2238,16616
2239,17049
2240,16401
2241,16551
2242,16546
2243,16741
2244,16563
2245,16946
2246,16736
2247,16735
2248,16691
2249,16600
2250,16885
2251,16827
2252,16797
2253,16628
2254,16641
2255,16715
2256,16711
2257,16600
2258,16563
2259,16721
2260,16820
2261,16685
2262,16857
2263,16779
2264,16735
2265,16837
2266,16848
2267,16627
2268,16603
2269,16572
2270,16721
2271,16607
2272,16698
2273,16920
2274,16611
2275,16778
2276,16730
2277,16444
2278,16809
2279,16482
2280,16724
2281,16627
2282,16597
2283,16898
2284,16581
2285,16515
2286,16584
2287,16678
2288,16627
2289,16654
2290,16545
2291,16670
2292,16825
2293,16580
2294,16688
2295,16552
2296,16765
2297,16635
2298,16825
2299,16890
2300,16714
2301,16831
2302,16557
2303,16691
2304,16436
2305,16637
2306,16649
2307,16584
2308,16423
2309,16492
2310,16549
2311,16907
2312,16832
2313,16648
2314,16637
2315,16773
2316,16686
2317,16910
2318,16722
2319,16521
2320,16753
2321,16656
2322,16536
2323,16499
2324,16772
2325,16742
2326,16838
2327,16793
2328,16633
2329,16859
2330,16711
2331,16611
2332,16731
2333,16619
2334,16805
2335,16616
2336,16672
2337,16649
2338,16625
2339,16778
2340,16584
2341,16572
2342,16523
2343,16767
2344,16737
2345,16859
2346,16527
2347,16670
2348,16720
2349,16681
2350,16461
2351,16697
2352,16702
2353,16801
2354,16897
2355,16698
2356,16764
2357,16757
2358,16501
2359,16699
2360,16752
2361,16641
2362,16626
2363,16640
2364,16810
2365,16773
2366,16610
2367,16649
2368,16870
2369,16699
2370,16726
2371,16698
2372,16755
2373,16769
2374,16561
2375,16709
2376,16802
2377,16746
2378,16716
2379,16785
2380,16516
2381,16798
2382,16566
2383,16618
2384,16607
2385,16648
2386,16690
2387,16537
2388,16836
2389,16728
2390,16462
2391,16518
2392,16486
2393,16758
2394,16725
2395,16777
2396,16649
2397,16606
2398,16760
2399,16623
2400,16614
2401,16707
2402,16494
2403,16364
2404,16610
2405,16849
2406,16694
2407,16510
2408,16458
2409,16567
2410,16590
2411,16567
2412,16778
2413,16724
2414,17040
2415,16770
2416,16433
2417,16713
2418,16795
2419,16568
2420,16537
2421,16721
2422,16620
2423,16544
2424,16566
2425,16375
2426,16532
2427,16705
2428,16804
2429,16642
2430,16684
2431,16769
2432,16504
2433,16832
2434,16649
2435,16611
2436,16607
2437,16694
2438,16904
2439,16729
2440,16732
2441,16560
2442,16522
2443,16687
2444,16755
2445,16695
2446,16704
2447,16798
2448,16643
2449,16620
2450,16582
2451,16788
2452,16416
2453,16570
2454,16830
2455,16724
2456,16700
2457,16660
2458,16701
2459,16482
2460,16556
2461,16682
2462,16809
2463,16849
2464,16710
2465,16654
2466,16638
2467,16476
2468,16916
2469,16875
2470,16601
2471,16797
2472,16892
2473,16795
2474,16580
2475,16607
2476,16602
2477,16664
2478,16560
2479,17077
2480,16724
2481,16551
2482,16545
2483,16580
2484,16651
2485,16877
2486,16742
2487,16640
2488,16518
2489,16488
2490,16539
2491,16597
2492,16716
2493,16468
2494,16745
2495,16630
2496,16663
2497,16756
2498,16505
2499,16650
